Date_of_Occurrence,Time_of_Occurrence,City,Crime_Type,Victim_Age,Victim_Gender,Crime_Risk_Level,Total_Crimes,Avg_Rating_T,Bad_Review_T,Drugs_Safety_ViolentCrimes_T,Good_Review_T,Street_Scams_Fraud_T,Avg_Rating_H,Total_Hotels,Bad_Review_Count_H,Good_Review_Count_H,Street_Scams_Fraud_Count_H,Drugsafety_Violentcrimes_Count_H
09/02/2023,11:18,Nashik,EXTORTION,50,M,High,72,4.352486355,536813,15023,52417946,8041219,3.705965909,704,522,139,38,1
09/02/2023,15:10,Hyderabad,FIREARM OFFENSE,68,M,High,515,4.274544445,3195806,218055,277947015,84152124,3.616645649,3965,2622,1131,161,16
09/02/2023,05:50,Surat,HOMICIDE,42,M,High,204,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.671963678,881,693,139,34,4
09/02/2023,08:32,Jaipur,CYBERCRIME,36,F,Medium,211,4.235464114,2692714,145038,264807021,84002227,3.683488647,15238,11161,3450,471,57
09/02/2023,13:54,Mumbai,DOMESTIC VIOLENCE,76,F,Medium,806,4.271025858,4180513,517063,588487222,179382201,3.331151118,1833,1469,272,77,9
09/02/2023,01:19,Bangalore,IDENTITY THEFT,16,M,Medium,606,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.405208758,29412,22179,4975,1302,141
09/02/2023,03:49,Pune,SHOPLIFTING,51,F,Medium,407,4.340314136,1891826,136059,166847283,41961832,3.584702908,1582,1233,278,52,3
09/02/2023,10:34,Pune,BURGLARY,71,F,Medium,407,4.340314136,1891826,136059,166847283,41961832,3.584702908,1582,1233,278,52,3
09/03/2023,21:26,Indore,SHOPLIFTING,50,F,Medium,125,4.210236654,404741,32059,40637454,9521746,3.780066959,3883,2897,810,123,22
09/03/2023,18:05,Pune,CYBERCRIME,77,M,Medium,407,4.340314136,1891826,136059,166847283,41961832,3.584702908,1582,1233,278,52,3
09/03/2023,23:54,Mumbai,BURGLARY,22,F,Medium,806,4.271025858,4180513,517063,588487222,179382201,3.331151118,1833,1469,272,77,9
09/03/2023,04:54,Chennai,IDENTITY THEFT,52,M,Medium,439,4.170725757,2260919,190077,159336478,62122526,3.115402732,12738,8790,2839,801,114
09/03/2023,02:36,Lucknow,VANDALISM,23,F,Medium,238,4.140712393,569838,57084,46456837,15232242,3.620483369,12537,9469,2577,395,56
09/03/2023,21:43,Pune,EXTORTION,44,M,High,407,4.340314136,1891826,136059,166847283,41961832,3.584702908,1582,1233,278,52,3
09/03/2023,10:43,Mumbai,ROBBERY,61,F,High,806,4.271025858,4180513,517063,588487222,179382201,3.331151118,1833,1469,272,77,9
09/03/2023,02:27,Indore,DOMESTIC VIOLENCE,62,F,Medium,125,4.210236654,404741,32059,40637454,9521746,3.780066959,3883,2897,810,123,22
09/03/2023,09:24,Surat,DRUG OFFENSE,30,F,Medium,204,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.671963678,881,693,139,34,4
09/03/2023,21:29,Pune,VEHICLE - STOLEN,48,M,Medium,407,4.340314136,1891826,136059,166847283,41961832,3.584702908,1582,1233,278,52,3
09/03/2023,00:35,Bangalore,ILLEGAL POSSESSION,50,M,Medium,606,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.405208758,29412,22179,4975,1302,141
09/03/2023,21:21,Ludhiana,ROBBERY,41,F,High,123,4.210769231,721108,5077,4176415,156240,4.129953917,2170,1393,643,121,11
09/03/2023,22:24,Hyderabad,TRAFFIC VIOLATION,40,F,Low,515,4.274544445,3195806,218055,277947015,84152124,3.616645649,3965,2622,1131,161,16
09/03/2023,18:14,Kolkata,DRUG OFFENSE,67,M,Medium,443,4.186077998,2020667,126042,203886732,77492559,3.880890052,9932,7148,2307,336,54
09/03/2023,01:09,Mumbai,SHOPLIFTING,43,F,Medium,806,4.271025858,4180513,517063,588487222,179382201,3.331151118,1833,1469,272,77,9
09/03/2023,08:36,Hyderabad,COUNTERFEITING,23,M,Medium,515,4.274544445,3195806,218055,277947015,84152124,3.616645649,3965,2622,1131,161,16
09/03/2023,06:11,Bangalore,VEHICLE - STOLEN,32,F,Medium,606,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.405208758,29412,22179,4975,1302,141
09/03/2023,11:18,Ahmedabad,ASSAULT,56,M,Medium,292,4.323777493,1281684,18810,140857519,31781697,3.209224917,2103,1671,351,73,8
09/03/2023,00:05,Ahmedabad,SHOPLIFTING,25,M,Medium,292,4.323777493,1281684,18810,140857519,31781697,3.209224917,2103,1671,351,73,8
09/03/2023,19:41,Hyderabad,IDENTITY THEFT,55,M,Medium,515,4.274544445,3195806,218055,277947015,84152124,3.616645649,3965,2622,1131,161,16
09/03/2023,02:58,Delhi,DOMESTIC VIOLENCE,23,M,Medium,901,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.511849711,7444.054148,5470.844672,1490.656543,320.8252343,38.79503645
09/03/2023,11:05,Thane,SEXUAL ASSAULT,75,M,High,120,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.511849711,7444.054148,5470.844672,1490.656543,320.8252343,38.79503645
09/03/2023,12:43,Hyderabad,DOMESTIC VIOLENCE,36,F,Medium,515,4.274544445,3195806,218055,277947015,84152124,3.616645649,3965,2622,1131,161,16
09/03/2023,03:19,Mumbai,SEXUAL ASSAULT,33,F,High,806,4.271025858,4180513,517063,588487222,179382201,3.331151118,1833,1469,272,77,9
09/04/2023,13:40,Meerut,KIDNAPPING,60,F,High,68,4.229116945,28668,9215,2926969,902148,3.914225941,1434,919,440,40,13
09/04/2023,08:12,Agra,VEHICLE - STOLEN,50,F,Medium,140,4.312571618,2144546,381097,304097743,63371614,3.559821096,2683,1900,692,75,9
09/04/2023,18:55,Chennai,SHOPLIFTING,38,M,Medium,439,4.170725757,2260919,190077,159336478,62122526,3.115402732,12738,8790,2839,801,114
09/04/2023,08:06,Chennai,SHOPLIFTING,39,F,Medium,439,4.170725757,2260919,190077,159336478,62122526,3.115402732,12738,8790,2839,801,114
09/04/2023,20:26,Mumbai,PUBLIC INTOXICATION,30,F,Medium,806,4.271025858,4180513,517063,588487222,179382201,3.331151118,1833,1469,272,77,9
09/04/2023,06:05,Bangalore,SEXUAL ASSAULT,44,F,High,606,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.405208758,29412,22179,4975,1302,141
09/04/2023,12:07,Pune,BURGLARY,68,F,Medium,407,4.340314136,1891826,136059,166847283,41961832,3.584702908,1582,1233,278,52,3
09/04/2023,22:33,Indore,BURGLARY,11,F,Medium,125,4.210236654,404741,32059,40637454,9521746,3.780066959,3883,2897,810,123,22
09/04/2023,22:06,Pune,HOMICIDE,42,F,High,407,4.340314136,1891826,136059,166847283,41961832,3.584702908,1582,1233,278,52,3
09/04/2023,10:26,Kolkata,ASSAULT,55,M,Medium,443,4.186077998,2020667,126042,203886732,77492559,3.880890052,9932,7148,2307,336,54
09/04/2023,22:44,Visakhapatnam,IDENTITY THEFT,69,F,Medium,110,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.319905213,3376,2578,588,158,22
09/04/2023,21:47,Thane,ASSAULT,58,M,Medium,120,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.511849711,7444.054148,5470.844672,1490.656543,320.8252343,38.79503645
09/04/2023,08:41,Bhopal,DOMESTIC VIOLENCE,17,M,Medium,116,4.274793388,258485,36068,41867863,8441585,3.42509832,2797,2077,507,112,21
09/04/2023,14:22,Chennai,CYBERCRIME,53,F,Medium,439,4.170725757,2260919,190077,159336478,62122526,3.115402732,12738,8790,2839,801,114
09/04/2023,05:26,Hyderabad,PUBLIC INTOXICATION,78,F,Medium,515,4.274544445,3195806,218055,277947015,84152124,3.616645649,3965,2622,1131,161,16
09/04/2023,19:04,Kolkata,FRAUD,32,F,Medium,443,4.186077998,2020667,126042,203886732,77492559,3.880890052,9932,7148,2307,336,54
09/04/2023,10:33,Kolkata,ROBBERY,42,F,High,443,4.186077998,2020667,126042,203886732,77492559,3.880890052,9932,7148,2307,336,54
09/04/2023,03:10,Jaipur,ASSAULT,60,M,Medium,211,4.235464114,2692714,145038,264807021,84002227,3.683488647,15238,11161,3450,471,57
09/04/2023,23:16,Nagpur,CYBERCRIME,74,F,Medium,213,4.20608339,228779,18062,2212756,4681599,3.400094473,2117,1463,529,117,7
09/04/2023,21:50,Delhi,FIREARM OFFENSE,31,F,High,901,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.511849711,7444.054148,5470.844672,1490.656543,320.8252343,38.79503645
09/04/2023,05:14,Ahmedabad,BURGLARY,62,F,Medium,292,4.323777493,1281684,18810,140857519,31781697,3.209224917,2103,1671,351,73,8
09/04/2023,00:32,Ludhiana,BURGLARY,65,F,Medium,123,4.210769231,721108,5077,4176415,156240,4.129953917,2170,1393,643,121,11
09/04/2023,03:27,Ludhiana,FIREARM OFFENSE,65,M,High,123,4.210769231,721108,5077,4176415,156240,4.129953917,2170,1393,643,121,11
09/04/2023,10:38,Lucknow,VEHICLE - STOLEN,63,M,Medium,238,4.140712393,569838,57084,46456837,15232242,3.620483369,12537,9469,2577,395,56
09/05/2023,19:53,Ahmedabad,ILLEGAL POSSESSION,25,M,Medium,292,4.323777493,1281684,18810,140857519,31781697,3.209224917,2103,1671,351,73,8
09/05/2023,09:07,Ludhiana,BURGLARY,49,F,Medium,123,4.210769231,721108,5077,4176415,156240,4.129953917,2170,1393,643,121,11
09/05/2023,04:10,Bhopal,KIDNAPPING,44,M,High,116,4.274793388,258485,36068,41867863,8441585,3.42509832,2797,2077,507,112,21
09/05/2023,08:54,Hyderabad,VEHICLE - STOLEN,55,F,Medium,515,4.274544445,3195806,218055,277947015,84152124,3.616645649,3965,2622,1131,161,16
09/05/2023,05:51,Jaipur,ILLEGAL POSSESSION,10,M,Medium,211,4.235464114,2692714,145038,264807021,84002227,3.683488647,15238,11161,3450,471,57
09/05/2023,15:54,Mumbai,VANDALISM,43,M,Medium,806,4.271025858,4180513,517063,588487222,179382201,3.331151118,1833,1469,272,77,9
09/05/2023,07:32,Thane,DRUG OFFENSE,18,F,Medium,120,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.511849711,7444.054148,5470.844672,1490.656543,320.8252343,38.79503645
09/05/2023,23:20,Ahmedabad,DOMESTIC VIOLENCE,50,F,Medium,292,4.323777493,1281684,18810,140857519,31781697,3.209224917,2103,1671,351,73,8
09/05/2023,13:32,Pune,KIDNAPPING,20,F,High,407,4.340314136,1891826,136059,166847283,41961832,3.584702908,1582,1233,278,52,3
09/05/2023,00:21,Mumbai,FIREARM OFFENSE,78,F,High,806,4.271025858,4180513,517063,588487222,179382201,3.331151118,1833,1469,272,77,9
09/05/2023,08:30,Hyderabad,CYBERCRIME,18,F,Medium,515,4.274544445,3195806,218055,277947015,84152124,3.616645649,3965,2622,1131,161,16
09/05/2023,00:10,Pune,ARSON,69,F,High,407,4.340314136,1891826,136059,166847283,41961832,3.584702908,1582,1233,278,52,3
09/05/2023,22:51,Kolkata,BURGLARY,65,F,Medium,443,4.186077998,2020667,126042,203886732,77492559,3.880890052,9932,7148,2307,336,54
09/05/2023,13:49,Pune,KIDNAPPING,27,F,High,407,4.340314136,1891826,136059,166847283,41961832,3.584702908,1582,1233,278,52,3
09/05/2023,04:47,Bangalore,VEHICLE - STOLEN,54,M,Medium,606,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.405208758,29412,22179,4975,1302,141
09/05/2023,15:48,Meerut,VANDALISM,60,M,Medium,68,4.229116945,28668,9215,2926969,902148,3.914225941,1434,919,440,40,13
09/05/2023,06:03,Ludhiana,EXTORTION,11,F,High,123,4.210769231,721108,5077,4176415,156240,4.129953917,2170,1393,643,121,11
09/05/2023,02:53,Faridabad,IDENTITY THEFT,15,F,Medium,63,4.098497496,801336,4067,375626,1402337,3.346810934,1756,1353,308,84,10
09/05/2023,14:17,Mumbai,VANDALISM,71,F,Medium,806,4.271025858,4180513,517063,588487222,179382201,3.331151118,1833,1469,272,77,9
09/05/2023,17:53,Bangalore,BURGLARY,64,F,Medium,606,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.405208758,29412,22179,4975,1302,141
09/05/2023,10:41,Jaipur,EXTORTION,21,F,High,211,4.235464114,2692714,145038,264807021,84002227,3.683488647,15238,11161,3450,471,57
09/05/2023,02:40,Pune,PUBLIC INTOXICATION,59,M,Medium,407,4.340314136,1891826,136059,166847283,41961832,3.584702908,1582,1233,278,52,3
09/05/2023,01:12,Bangalore,TRAFFIC VIOLATION,43,M,Low,606,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.405208758,29412,22179,4975,1302,141
09/05/2023,18:24,Varanasi,KIDNAPPING,79,M,High,56,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.49732334,1868,1454,352,48,12
09/06/2023,05:29,Mumbai,IDENTITY THEFT,23,F,Medium,806,4.271025858,4180513,517063,588487222,179382201,3.331151118,1833,1469,272,77,9
09/06/2023,12:31,Faridabad,DRUG OFFENSE,65,M,Medium,63,4.098497496,801336,4067,375626,1402337,3.346810934,1756,1353,308,84,10
09/06/2023,06:30,Kalyan,ASSAULT,14,F,Medium,67,4.151515152,301136,0,1565909,782955,3.511849711,7444.054148,5470.844672,1490.656543,320.8252343,38.79503645
09/06/2023,00:36,Kolkata,ILLEGAL POSSESSION,28,M,Medium,443,4.186077998,2020667,126042,203886732,77492559,3.880890052,9932,7148,2307,336,54
09/06/2023,11:35,Lucknow,VEHICLE - STOLEN,17,F,Medium,238,4.140712393,569838,57084,46456837,15232242,3.620483369,12537,9469,2577,395,56
09/06/2023,17:39,Kolkata,ILLEGAL POSSESSION,60,F,Medium,443,4.186077998,2020667,126042,203886732,77492559,3.880890052,9932,7148,2307,336,54
09/06/2023,03:57,Kolkata,BURGLARY,12,M,Medium,443,4.186077998,2020667,126042,203886732,77492559,3.880890052,9932,7148,2307,336,54
09/06/2023,07:06,Mumbai,ILLEGAL POSSESSION,79,F,Medium,806,4.271025858,4180513,517063,588487222,179382201,3.331151118,1833,1469,272,77,9
09/06/2023,21:12,Kanpur,FRAUD,41,M,Medium,181,4.294280443,50461,11101,8157518,2081919,3.855245232,2936,1680,1095,114,8
09/06/2023,09:48,Hyderabad,DOMESTIC VIOLENCE,42,M,Medium,515,4.274544445,3195806,218055,277947015,84152124,3.616645649,3965,2622,1131,161,16
09/06/2023,02:12,Chennai,CYBERCRIME,72,F,Medium,439,4.170725757,2260919,190077,159336478,62122526,3.115402732,12738,8790,2839,801,114
09/06/2023,02:32,Kolkata,ILLEGAL POSSESSION,54,F,Medium,443,4.186077998,2020667,126042,203886732,77492559,3.880890052,9932,7148,2307,336,54
09/06/2023,20:13,Agra,COUNTERFEITING,55,F,Medium,140,4.312571618,2144546,381097,304097743,63371614,3.559821096,2683,1900,692,75,9
09/06/2023,06:03,Chennai,ARSON,48,F,High,439,4.170725757,2260919,190077,159336478,62122526,3.115402732,12738,8790,2839,801,114
09/06/2023,21:03,Lucknow,EXTORTION,23,F,High,238,4.140712393,569838,57084,46456837,15232242,3.620483369,12537,9469,2577,395,56
09/06/2023,09:24,Lucknow,BURGLARY,41,F,Medium,238,4.140712393,569838,57084,46456837,15232242,3.620483369,12537,9469,2577,395,56
09/06/2023,23:04,Hyderabad,DOMESTIC VIOLENCE,19,F,Medium,515,4.274544445,3195806,218055,277947015,84152124,3.616645649,3965,2622,1131,161,16
09/06/2023,03:41,Delhi,DRUG OFFENSE,22,M,Medium,901,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.511849711,7444.054148,5470.844672,1490.656543,320.8252343,38.79503645
09/06/2023,05:53,Visakhapatnam,EXTORTION,70,M,High,110,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.319905213,3376,2578,588,158,22
09/06/2023,23:34,Indore,VEHICLE - STOLEN,63,F,Medium,125,4.210236654,404741,32059,40637454,9521746,3.780066959,3883,2897,810,123,22
09/06/2023,15:46,Ahmedabad,FIREARM OFFENSE,32,F,High,292,4.323777493,1281684,18810,140857519,31781697,3.209224917,2103,1671,351,73,8
09/06/2023,12:40,Srinagar,BURGLARY,56,F,Medium,57,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.970479705,271,207,55,8,1
09/06/2023,00:26,Bangalore,BURGLARY,47,M,Medium,606,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.405208758,29412,22179,4975,1302,141
09/06/2023,21:44,Bangalore,IDENTITY THEFT,12,F,Medium,606,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.405208758,29412,22179,4975,1302,141
09/07/2023,23:11,Mumbai,PUBLIC INTOXICATION,17,F,Medium,806,4.271025858,4180513,517063,588487222,179382201,3.331151118,1833,1469,272,77,9
09/07/2023,11:25,Kolkata,KIDNAPPING,15,F,High,443,4.186077998,2020667,126042,203886732,77492559,3.880890052,9932,7148,2307,336,54
09/07/2023,23:28,Mumbai,EXTORTION,41,M,High,806,4.271025858,4180513,517063,588487222,179382201,3.331151118,1833,1469,272,77,9
09/07/2023,16:44,Kolkata,DRUG OFFENSE,70,F,Medium,443,4.186077998,2020667,126042,203886732,77492559,3.880890052,9932,7148,2307,336,54
09/07/2023,14:21,Jaipur,SHOPLIFTING,61,M,Medium,211,4.235464114,2692714,145038,264807021,84002227,3.683488647,15238,11161,3450,471,57
09/07/2023,13:36,Delhi,KIDNAPPING,59,F,High,901,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.511849711,7444.054148,5470.844672,1490.656543,320.8252343,38.79503645
09/07/2023,17:56,Chennai,FRAUD,25,M,Medium,439,4.170725757,2260919,190077,159336478,62122526,3.115402732,12738,8790,2839,801,114
09/07/2023,05:44,Pune,BURGLARY,55,F,Medium,407,4.340314136,1891826,136059,166847283,41961832,3.584702908,1582,1233,278,52,3
09/07/2023,06:57,Agra,ASSAULT,35,F,Medium,140,4.312571618,2144546,381097,304097743,63371614,3.559821096,2683,1900,692,75,9
09/07/2023,20:58,Mumbai,PUBLIC INTOXICATION,23,F,Medium,806,4.271025858,4180513,517063,588487222,179382201,3.331151118,1833,1469,272,77,9
09/07/2023,14:43,Pune,EXTORTION,14,F,High,407,4.340314136,1891826,136059,166847283,41961832,3.584702908,1582,1233,278,52,3
09/07/2023,01:26,Mumbai,KIDNAPPING,44,M,High,806,4.271025858,4180513,517063,588487222,179382201,3.331151118,1833,1469,272,77,9
09/07/2023,19:18,Thane,IDENTITY THEFT,65,M,Medium,120,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.511849711,7444.054148,5470.844672,1490.656543,320.8252343,38.79503645
09/07/2023,06:25,Mumbai,EXTORTION,75,M,High,806,4.271025858,4180513,517063,588487222,179382201,3.331151118,1833,1469,272,77,9
09/07/2023,22:26,Pune,COUNTERFEITING,11,F,Medium,407,4.340314136,1891826,136059,166847283,41961832,3.584702908,1582,1233,278,52,3
09/07/2023,19:29,Nagpur,DOMESTIC VIOLENCE,44,F,Medium,213,4.20608339,228779,18062,2212756,4681599,3.400094473,2117,1463,529,117,7
09/07/2023,21:46,Ahmedabad,FRAUD,63,F,Medium,292,4.323777493,1281684,18810,140857519,31781697,3.209224917,2103,1671,351,73,8
09/07/2023,21:08,Chennai,ASSAULT,56,F,Medium,439,4.170725757,2260919,190077,159336478,62122526,3.115402732,12738,8790,2839,801,114
09/07/2023,13:58,Kolkata,TRAFFIC VIOLATION,68,M,Low,443,4.186077998,2020667,126042,203886732,77492559,3.880890052,9932,7148,2307,336,54
09/07/2023,00:53,Pune,ILLEGAL POSSESSION,73,F,Medium,407,4.340314136,1891826,136059,166847283,41961832,3.584702908,1582,1233,278,52,3
09/07/2023,09:14,Chennai,SEXUAL ASSAULT,61,F,High,439,4.170725757,2260919,190077,159336478,62122526,3.115402732,12738,8790,2839,801,114
09/07/2023,16:43,Delhi,FRAUD,40,M,Medium,901,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.511849711,7444.054148,5470.844672,1490.656543,320.8252343,38.79503645
09/07/2023,19:23,Nagpur,IDENTITY THEFT,79,M,Medium,213,4.20608339,228779,18062,2212756,4681599,3.400094473,2117,1463,529,117,7
09/07/2023,09:55,Delhi,SHOPLIFTING,56,F,Medium,901,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.511849711,7444.054148,5470.844672,1490.656543,320.8252343,38.79503645
09/08/2023,19:48,Rajkot,SEXUAL ASSAULT,72,M,High,52,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.424731183,186,154,20,11,1
09/08/2023,07:58,Surat,VANDALISM,75,F,Medium,204,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.671963678,881,693,139,34,4
09/08/2023,00:01,Chennai,ASSAULT,73,F,Medium,439,4.170725757,2260919,190077,159336478,62122526,3.115402732,12738,8790,2839,801,114
09/08/2023,19:40,Mumbai,IDENTITY THEFT,21,M,Medium,806,4.271025858,4180513,517063,588487222,179382201,3.331151118,1833,1469,272,77,9
09/08/2023,04:17,Lucknow,ARSON,54,F,High,238,4.140712393,569838,57084,46456837,15232242,3.620483369,12537,9469,2577,395,56
09/08/2023,19:41,Bangalore,HOMICIDE,21,M,High,606,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.405208758,29412,22179,4975,1302,141
09/08/2023,03:30,Hyderabad,VEHICLE - STOLEN,11,F,Medium,515,4.274544445,3195806,218055,277947015,84152124,3.616645649,3965,2622,1131,161,16
09/08/2023,20:08,Mumbai,HOMICIDE,28,F,High,806,4.271025858,4180513,517063,588487222,179382201,3.331151118,1833,1469,272,77,9
09/08/2023,00:42,Surat,SHOPLIFTING,56,F,Medium,204,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.671963678,881,693,139,34,4
09/08/2023,23:11,Mumbai,FRAUD,43,F,Medium,806,4.271025858,4180513,517063,588487222,179382201,3.331151118,1833,1469,272,77,9
09/08/2023,19:05,Bhopal,ARSON,15,F,High,116,4.274793388,258485,36068,41867863,8441585,3.42509832,2797,2077,507,112,21
09/08/2023,18:10,Hyderabad,FRAUD,13,M,Medium,515,4.274544445,3195806,218055,277947015,84152124,3.616645649,3965,2622,1131,161,16
09/08/2023,18:36,Nashik,SEXUAL ASSAULT,26,F,High,72,4.352486355,536813,15023,52417946,8041219,3.705965909,704,522,139,38,1
09/08/2023,18:35,Chennai,ROBBERY,59,M,High,439,4.170725757,2260919,190077,159336478,62122526,3.115402732,12738,8790,2839,801,114
09/08/2023,07:24,Ahmedabad,ROBBERY,37,F,High,292,4.323777493,1281684,18810,140857519,31781697,3.209224917,2103,1671,351,73,8
09/08/2023,05:14,Srinagar,PUBLIC INTOXICATION,66,M,Medium,57,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.970479705,271,207,55,8,1
09/08/2023,23:19,Bangalore,FIREARM OFFENSE,57,F,High,606,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.405208758,29412,22179,4975,1302,141
09/08/2023,12:24,Kolkata,DOMESTIC VIOLENCE,74,F,Medium,443,4.186077998,2020667,126042,203886732,77492559,3.880890052,9932,7148,2307,336,54
09/08/2023,21:22,Bangalore,ILLEGAL POSSESSION,61,M,Medium,606,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.405208758,29412,22179,4975,1302,141
09/08/2023,13:28,Chennai,PUBLIC INTOXICATION,45,F,Medium,439,4.170725757,2260919,190077,159336478,62122526,3.115402732,12738,8790,2839,801,114
09/08/2023,23:22,Chennai,BURGLARY,19,M,Medium,439,4.170725757,2260919,190077,159336478,62122526,3.115402732,12738,8790,2839,801,114
09/08/2023,10:09,Kolkata,DOMESTIC VIOLENCE,39,M,Medium,443,4.186077998,2020667,126042,203886732,77492559,3.880890052,9932,7148,2307,336,54
09/08/2023,12:26,Kolkata,COUNTERFEITING,16,M,Medium,443,4.186077998,2020667,126042,203886732,77492559,3.880890052,9932,7148,2307,336,54
09/08/2023,22:35,Delhi,PUBLIC INTOXICATION,58,M,Medium,901,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.511849711,7444.054148,5470.844672,1490.656543,320.8252343,38.79503645
